% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_7 numeric
@attribute Dimension_8 numeric
@attribute Dimension_9 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_16 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_19 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
1.339788,-0.429819,0.56903,-2.444249,0.921713,0.721213,8.672424,57.248593,1.346492,0.344279,-0.327688,1.17898,0.113536,-1.521543,0.757422,0.364493,1.585698,-1.580812,1.486239,0.874648,c1
0.098313,3.257419,0.788102,4.310696,1.871416,0.315979,1.105888,1.467668,1.012825,-0.997108,-0.68963,1.162349,1.216467,0.824844,1.471748,0.241301,-0.198183,0.132132,1.777662,0.473611,c3
-0.184021,3.147119,-0.984636,-0.889631,1.072711,0.19771,0.615167,0.198831,0.478982,-0.422227,0.447325,0.28823,1.099394,1.35048,-6.063433,0.570762,-0.498974,0.672405,-0.892634,-0.237657,c2
-0.347235,2.594649,1.203812,-0.714212,2.326145,1.076133,1.360145,3.118385,-0.073106,0.360964,-1.981589,0.54177,0.388468,1.566826,-4.256402,0.486614,-3.59729,-1.910277,-3.254345,1.03029,c2
-1.539905,0.200369,-1.852173,-3.142551,0.903891,0.755237,-5.016023,92.453131,1.415096,0.485523,1.175254,1.488841,-0.493433,0.285692,-0.807965,0.561896,1.528843,-1.024639,1.762672,1.898711,c1
0.713431,2.781042,0.790059,2.041993,-0.164564,0.133525,0.70636,4.275006,1.570697,-1.003039,4.735398,0.934676,0.943951,-1.068603,6.422598,0.948764,-0.057135,-3.267324,12.552612,1.176344,c3
-0.807115,-1.102539,-0.096593,-4.872701,0.578128,0.692295,-3.473016,53.208895,0.88237,0.805428,-0.851179,1.249776,-0.202842,-0.535455,-2.390909,0.113314,1.882941,1.260578,3.173358,-1.252533,c1
1.329579,1.417615,3.253903,10.231352,0.5547,0.759693,-1.232445,-2.031125,1.369081,1.465515,5.252231,0.521313,0.517201,-1.907657,-3.990898,0.571996,2.423724,-0.609912,20.716139,3.053239,c4
1.37066,0.662046,-4.72321,-1.161473,0.254424,0.871539,-0.49129,1.747657,0.799557,0.109955,-1.370633,1.107248,-0.097396,-0.805245,-0.617949,0.159283,1.696497,-1.555302,-0.998823,1.258759,c1
-0.057212,4.532132,-0.752738,0.007346,1.58492,0.192815,1.218076,2.278344,0.886987,-0.115574,2.25601,0.630739,0.796794,2.35233,-1.595711,0.933654,0.156218,-0.980402,4.951356,-34.990734,c2
-0.477499,1.197418,-2.019739,3.310898,-0.151418,0.217865,-0.264705,-0.916702,0.316615,-1.450246,4.491863,0.729722,1.060215,0.525781,1.317783,0.932609,-2.127046,-0.566324,2.179151,1.229246,c3
1.14009,-0.653294,-4.161477,1.912888,1.654562,0.788707,-1.582048,-2.031709,1.071679,1.697284,3.32714,0.793753,0.941455,-0.408082,-3.733227,0.083353,2.428445,-1.186661,4.920621,3.280021,c4
0.348076,-0.009951,-0.727961,-10.211524,0.979886,0.586984,1.928571,10.066527,0.40443,0.542833,3.652626,0.894114,1.367401,-0.061126,-3.049447,0.103133,-1.492703,-0.375968,-19.269271,0.882541,c4
0.67289,1.568627,-1.709486,9.833819,-0.538587,0.708935,3.088771,23.515141,0.625773,0.454252,9.078005,1.052209,1.146997,-1.812334,-4.490996,0.55196,-1.752015,-0.272812,19.932956,3.828178,c4
0.619434,1.984707,6.433864,-2.349866,0.315991,0.962132,1.952936,-16.803724,1.489154,0.232076,-0.000054,1.110758,0.224001,0.228932,-1.817911,0.790316,2.243711,1.342146,0.969702,1.686555,c1
-0.255998,2.78238,-0.434925,4.695619,1.011805,-0.331929,0.53331,0.466934,0.171478,-0.862831,5.710693,0.601583,0.740707,1.009111,1.541255,0.915344,-0.779023,-1.376806,2.77726,-0.065329,c3
0.676343,0.605547,-4.67334,-2.862826,0.12475,0.867655,4.141935,-12.47053,1.678826,0.03688,-0.644525,0.760916,0.164718,-0.768055,-1.070642,0.080901,2.399905,0.167494,-0.169279,-0.044748,c1
1.464308,1.448464,-5.698301,-3.966707,-0.923514,0.643179,-2.357484,1.807733,1.680106,0.937553,7.579783,1.575502,1.179207,-0.286449,-1.957862,0.024078,-0.105288,-1.280088,-6.159355,2.359425,c4
0.776207,0.268172,-0.302802,-2.250895,-0.070784,0.187701,0.001685,-0.544976,0.704225,0.468821,-1.911618,0.780911,1.183104,2.552845,-1.888196,0.3078,-3.617841,3.176745,-2.627824,1.260864,c2
0.016624,-0.292838,1.063608,2.074341,-0.18226,-0.109564,0.965328,1.082421,0.795214,-1.150902,1.084568,0.353397,0.700818,0.712047,2.20922,0.999133,-2.462344,-2.134008,3.235188,-0.724878,c3
-0.275293,2.729378,-0.300055,0.809206,4.376566,0.981382,0.564122,0.312748,0.666986,0.700054,4.662678,1.098794,0.56946,0.542676,-8.166934,0.101231,-1.936845,-0.721911,10.150234,-1.465025,c2
0.372199,0.792987,-2.483617,5.421549,-0.584083,0.437671,-0.113027,0.62656,0.584804,-0.598964,0.846457,0.193578,0.495546,2.21695,-0.674849,0.58781,-1.464147,-1.590679,-0.548781,-0.337875,c3
1.660832,0.123475,2.608664,-4.359666,0.185314,0.817795,-2.637935,34.098021,0.801955,-0.079955,1.778583,0.167739,0.768608,0.469286,-2.971622,0.120611,2.495015,0.713841,-2.260249,-0.13962,c1
-0.320034,2.484017,0.22817,-2.46249,1.440672,0.922815,1.149803,2.746388,0.518768,1.14212,-0.022901,1.22547,1.081869,1.626121,-5.370414,0.082667,-1.337531,2.236631,1.136097,1.424458,c2
-0.948998,2.553607,0.777215,0.436582,2.567975,1.136143,0.30481,-0.231001,-0.346887,0.626134,3.305284,1.547281,0.029238,3.606149,0.336413,0.946787,-1.938711,-1.093508,5.906749,-0.152554,c2
-0.266668,3.330983,2.749354,3.893312,-0.641615,0.132237,2.60997,11.15329,0.530315,-1.075897,0.321099,0.161429,-0.014175,2.797167,-3.190295,0.919329,-1.800152,-1.384079,-6.275216,2.201579,c3
0.116469,2.07276,-1.158934,0.373487,1.190749,1.221444,0.946766,-0.459127,0.134983,0.482915,2.001957,1.447881,0.674834,0.876634,-5.517931,0.050034,0.468071,0.40342,5.160345,-4.586614,c2
-0.379195,1.669094,0.728192,2.073953,0.270497,-0.023688,0.800335,2.703558,0.060407,-1.272668,0.998788,0.041039,0.771706,0.987171,1.312259,0.895918,-1.044534,1.524029,2.636316,-0.127175,c3
0.56365,3.144379,-0.626301,-0.027674,1.82608,0.883802,0.720489,-0.680619,1.381103,0.388383,4.4499,1.776443,-0.104369,-0.826479,-12.419293,0.879567,-0.691559,0.358839,8.663879,0.810165,c2
0.457039,1.485774,-3.725381,2.701144,2.098905,0.980759,-1.024294,-3.437515,1.241118,0.798756,8.014374,1.769175,1.036718,-1.259669,-1.091721,0.916195,-0.879572,-1.766735,4.355807,2.853029,c4
0.767504,-1.108654,-0.387496,-2.492781,0.681804,0.829635,-2.150032,24.707368,1.692982,-0.852498,0.876475,0.227585,0.448604,-0.414334,-0.671025,0.795094,0.783015,0.162444,-3.619957,-0.621647,c1
0.140071,2.46582,-0.168691,7.235071,0.52362,-0.336274,-0.909607,-2.025717,0.147161,-0.966457,-0.163968,0.008851,0.354334,0.87636,2.504856,0.38199,-0.280118,-2.924017,4.797259,-0.325941,c3
1.632933,0.95925,0.964578,-3.37592,0.633041,0.647288,-7.678257,190.696788,1.314582,-0.655054,-0.797313,-0.120643,0.871287,0.860344,-3.028985,0.338063,2.026536,2.265492,-2.091199,1.602087,c1
-1.160601,-1.231457,-0.212019,-2.319886,0.652073,0.613347,4.772643,-7.712761,1.264702,-0.080367,1.378378,0.191173,1.127194,0.058814,-0.861313,0.933773,2.139496,5.377074,-0.238823,2.83841,c1
-0.317798,0.794555,5.094699,-1.967583,0.0567,0.829994,4.239292,-13.164812,1.273452,0.387649,-0.501504,-0.31311,0.746244,-0.631976,-0.74714,0.087072,0.163962,1.379345,0.930572,0.066018,c1
-0.378623,0.853217,-0.302552,-1.554127,0.938985,0.466204,-1.062102,-2.246642,0.484317,-0.411425,-0.590216,-0.092727,0.227807,-0.589899,2.382146,0.772869,-2.002849,-2.309274,5.134146,-0.29896,c3
0.896651,1.886388,-0.429849,3.836626,1.239445,-0.027819,-0.543002,-1.661266,1.519931,-1.324206,0.311518,-0.072246,0.085271,2.087847,-0.321423,0.976632,-0.567345,-2.190862,0.696961,-0.074742,c3
1.135017,0.54472,-3.865207,1.56274,1.266207,0.970416,-0.819194,-3.230941,0.934867,-0.66938,0.266943,1.624948,1.260054,-0.585925,-3.777629,0.5248,2.880256,-1.343742,3.042483,2.077159,c4
0.383584,3.457122,2.210701,2.444478,-1.820596,0.418411,1.125852,2.653506,0.934584,-0.559193,-0.354081,0.042191,0.475227,1.226403,0.591349,0.644712,-0.5321,-3.650105,1.301977,-0.556473,c3
-0.264219,1.811902,-1.587585,4.707253,0.683666,-0.219178,0.62728,1.753385,0.085299,-0.217131,2.276068,0.158675,0.172416,2.312679,-1.599409,0.429669,-0.969756,-2.629255,-2.112595,-0.83634,c3
0.117716,-0.812691,-0.496152,-4.423585,0.020028,0.830193,-6.134696,131.888071,1.712941,0.109157,-1.963546,-0.405318,0.782243,0.557995,-2.488869,0.738937,1.635624,-1.118302,0.992703,2.273577,c1
0.994169,3.150985,4.15139,-0.715184,0.827556,0.989665,-2.380519,4.888962,1.037618,0.318565,0.196177,1.930141,0.971949,-1.699721,-4.727842,0.178287,-0.176018,-1.375387,-0.198126,2.67941,c4
1.589194,0.272499,0.426214,0.934037,0.154294,0.867067,-2.230018,3.586345,1.593513,0.995547,5.743675,1.835397,1.040481,-0.594681,-4.384367,0.766196,0.361563,-1.699036,1.572309,3.090532,c4
0.841964,1.361522,4.946919,-2.927917,0.042021,0.994339,1.037568,0.64871,1.633589,0.84938,3.439862,1.517746,0.969123,-0.426732,-3.169498,0.106392,0.364045,-1.507053,-6.147726,3.398717,c4
1.196604,0.299878,-4.650258,-4.558436,0.430651,0.892932,-0.512542,-3.927792,1.036177,0.724171,5.799818,1.661915,1.167762,-2.096723,-3.591748,0.702189,-0.50181,4.229647,-9.257987,4.854654,c4
0.671118,1.862456,-0.778869,6.367731,0.547275,0.913737,-0.5012,-4.837792,1.160598,-0.07465,-0.827376,1.609295,1.213419,0.270707,-2.636494,0.443358,-0.956336,6.226385,12.565425,2.57253,c4
1.179099,1.066221,0.821516,-7.157536,1.542319,0.918115,2.888858,19.534938,1.574763,0.228895,5.13651,1.667946,0.802086,0.142841,-3.787604,0.029441,0.514489,1.267169,-14.578267,2.08735,c4
0.388684,2.383864,-1.447502,0.41648,3.502835,0.677014,1.126855,0.80015,1.318183,0.387422,2.29354,1.746563,0.374449,2.268355,-2.737532,0.920499,-1.987475,4.773381,5.019036,-1.83318,c2
0.012005,-1.635893,2.47856,-2.119521,0.680045,0.996898,5.091077,-5.251635,1.722239,0.080178,-0.167829,-0.166594,0.708971,0.615012,-1.091985,0.616429,0.516983,5.916674,-1.573536,0.438225,c1
-0.174489,3.472584,1.380894,1.385047,1.843661,1.220543,1.19488,2.928193,0.686966,0.732463,1.284929,1.692766,0.55231,1.556833,-3.238989,0.121976,0.670078,1.389649,3.16097,0.677651,c2
0.824575,0.527641,3.552293,3.506692,1.357156,0.671472,1.28862,4.24082,1.01099,-1.0311,1.948797,0.274073,0.516419,1.14562,-0.012867,0.321939,-0.315393,-0.138648,0.395507,0.967688,c3
1.971708,4.050182,-3.220746,0.60811,1.491081,1.222642,1.135669,2.14669,1.304123,1.103179,4.904221,1.742742,0.713458,-0.594406,-10.757526,0.76678,1.634906,3.19853,10.325955,-0.727972,c2
0.218172,4.46286,-0.106569,0.315492,1.54316,0.337413,1.002682,1.603021,0.850251,-0.040459,1.307908,1.823891,0.426455,3.125217,0.902229,0.065028,-1.878209,-0.506617,3.337328,-4.159439,c2
2.377322,-0.224672,-6.397165,-3.212416,0.325579,0.629316,4.00423,-13.659428,1.355304,0.596325,0.145672,-0.290088,1.141797,-1.713321,-0.283936,0.281609,2.819174,7.178864,3.749796,-1.130278,c1
-0.271807,-0.752163,-5.192522,-2.945231,0.540071,0.928529,6.173362,9.407141,1.018138,0.108769,-2.07796,-0.244374,0.551421,-0.482958,0.164798,0.387395,1.569803,-0.403274,-0.584864,-0.852772,c1
-0.441632,1.93119,-0.821951,3.41284,0.814345,-0.435556,-0.413231,-0.223537,-0.152714,-1.226865,0.708926,0.390079,1.050267,0.658473,3.106217,0.118782,-0.928133,-2.234879,6.854284,0.575435,c3
0.594753,2.541064,-2.747539,5.008583,1.466819,0.706992,1.325752,4.163916,1.096553,-0.50177,-1.584728,0.568164,0.974086,1.813488,-0.275372,0.805852,0.316734,-1.741751,-0.857148,1.228633,c3
-0.315729,-0.664152,4.140825,-3.249669,0.89195,0.700876,3.618985,-15.89278,1.229646,0.269617,-1.592975,-0.189639,0.575147,-1.120328,-0.055344,0.62394,1.496453,0.837736,1.992053,1.35171,c1
0.913807,1.862895,-2.395817,3.102611,0.791791,-0.300549,1.818075,5.254931,0.927945,-0.089588,1.352181,0.714295,1.145023,2.42483,-1.579346,0.729387,-0.022622,-3.00451,-3.831245,-0.540955,c3
0.795816,1.342796,-2.763108,2.947699,-0.361352,-0.480244,0.098637,-0.828705,1.40571,-0.318877,-1.158229,0.987194,0.79823,1.04015,1.866469,0.393561,0.715597,-2.337146,3.010633,-0.835596,c3
0.487822,2.953743,-0.582782,-0.951437,2.506892,0.307425,0.944969,1.633897,0.561782,-0.107206,1.221569,1.802164,-0.263109,1.796601,-3.394091,0.568268,0.876621,-2.571831,2.162197,2.164267,c2
1.16709,0.783769,-0.951615,-2.176187,0.780076,0.56751,3.291718,25.330917,1.028809,0.222523,3.865736,1.510648,1.28825,-0.793518,-3.782802,0.98051,1.142736,3.71774,-5.059512,5.326767,c4
0.362516,1.462376,-0.400447,-1.384963,1.568065,0.931972,1.256519,2.802385,0.447644,0.683193,-1.718441,1.633296,0.271811,2.474733,-1.095526,0.014262,0.261602,3.71462,-4.52688,-3.673072,c2
0.869632,2.381183,0.736098,3.369755,0.058325,-0.360735,0.481279,0.746479,1.0034,-0.247086,-2.463863,1.103186,1.154447,1.250803,0.324267,0.629812,-0.123242,-3.214467,1.468613,-1.236518,c3
0.113705,0.968992,3.525334,-2.33123,0.28521,0.862581,-0.873085,4.538142,1.351484,0.735548,0.704187,-0.499379,1.307128,-1.213211,-0.396284,0.773215,1.238203,1.005406,1.09443,3.034032,c1
1.578806,-0.1029,-3.870033,-3.937413,-0.531472,0.504023,1.62717,5.082377,1.39034,0.812723,1.491789,1.364317,0.20941,-1.143036,-2.953221,0.135626,-0.881086,1.98279,-7.521874,6.417219,c4
1.415553,-0.252378,7.995924,-18.354817,1.209556,0.811892,-0.823825,-2.94226,1.59445,1.740167,-0.532421,1.149719,1.053892,-1.291729,-4.133595,0.937381,0.424003,-1.850823,-36.981263,4.278337,c4
0.774897,1.775249,2.136457,-0.108359,-1.474705,0.888738,2.415385,13.692269,0.790865,1.125559,9.660313,0.711129,1.177338,-1.447876,-4.712044,0.86601,-0.854377,0.065496,-0.764081,3.070402,c4
1.481182,1.961388,4.079227,-4.718861,1.846929,0.621047,-2.78558,7.176211,1.56814,1.662978,-0.635952,0.417817,1.056301,-1.174551,-3.428505,0.246694,1.47932,-0.74887,-10.789264,0.587236,c4
0.331,3.303349,1.91703,-1.226323,-1.081993,0.546013,0.389173,0.653771,0.956505,0.936649,2.139873,1.603034,0.474495,3.469375,1.074372,0.40858,-2.106137,-0.947893,4.313559,3.902603,c2
0.523829,2.652808,-0.475892,4.185583,0.585943,-0.048673,-0.618987,-0.051367,0.750246,-0.471466,1.826073,1.331626,0.764933,0.772909,1.508335,0.802527,-0.170317,-0.39398,3.108571,1.184621,c3
1.291259,-0.488849,5.086,19.065144,0.398937,0.683231,2.314011,12.232189,1.566204,1.408977,7.423414,0.373409,0.966909,-0.395493,-3.762468,0.891121,1.203626,-1.15563,35.715337,4.618618,c4
-1.164635,2.61284,-1.285033,-0.577873,1.489908,1.288796,1.829292,5.60328,-0.533431,1.507119,2.164517,1.365157,0.359038,3.150893,-0.423347,0.572182,0.83373,-1.857341,1.832831,1.995698,c2
0.510685,2.187313,-0.53276,-2.071274,1.934108,0.736415,0.950296,1.296862,1.17659,0.988196,3.058919,1.280292,0.537263,1.339927,-5.976037,0.943918,-0.580583,-0.506941,6.501672,2.169255,c2
0.005422,3.142337,-0.540823,0.742747,0.352154,0.75321,0.14826,0.92591,0.943812,1.603406,1.897016,1.178216,1.33519,1.791034,-2.674236,0.111805,-3.506429,-0.896468,3.587437,-0.72125,c2
0.307413,3.28359,0.436324,0.59934,2.025742,0.664752,1.4629,4.716243,0.467694,1.49922,3.97002,0.878458,0.649117,1.227844,-5.127239,0.006158,-0.23719,-0.934872,8.061346,-1.960045,c2
1.210329,2.775984,1.028734,-1.019195,3.249448,0.284113,0.543969,1.34791,1.170846,0.275773,-0.3154,0.734891,0.838234,1.988144,-3.984049,0.45767,0.040446,0.284903,-0.072983,5.092062,c2
0.684469,1.419117,-0.030591,3.571756,-0.147277,0.042834,0.86825,-0.097247,0.721054,-0.716885,6.86064,1.535659,0.242038,0.367067,2.737908,0.046367,-0.074224,-1.276574,5.764721,-0.211755,c3
-1.04932,3.004696,1.001317,-0.60965,1.21466,0.569769,0.737185,1.772343,0.029119,1.029738,0.990832,0.49365,0.73785,2.682501,0.728762,0.66678,1.265925,-1.53079,1.782813,-2.624133,c2
0.039167,1.203913,1.374442,2.849648,1.935487,0.502169,-1.220086,-3.196421,0.308751,0.438943,9.133472,0.171515,0.230052,-2.482077,-6.875769,0.757412,2.089108,-1.707194,6.82656,2.441615,c4
0.140029,3.444676,1.028683,-0.224413,3.644513,0.452121,0.040549,-0.34593,0.663893,1.321894,-0.498359,0.254176,0.973971,2.32075,-2.003174,0.264167,-0.684952,0.105152,-0.194398,-1.467064,c2
-0.058791,1.986993,-8.715136,-3.468971,0.602131,0.676157,3.408026,-16.224639,1.276637,0.828064,-0.316891,0.016672,1.333312,0.387147,-1.580846,0.522757,1.231583,-0.604525,1.181034,3.14683,c1
0.296075,3.031487,-0.754909,-0.931811,-1.204441,0.066514,0.235084,0.867819,0.786194,0.599586,0.735577,0.251429,1.02853,2.106842,-2.245729,0.730255,-3.42495,-1.422623,1.546634,0.665811,c2
-1.266107,-0.674603,-0.894195,-3.175324,0.576567,0.844063,7.820458,37.356419,1.277701,1.360903,-1.936778,-0.150844,0.718154,-0.092894,0.268884,0.799747,1.514566,2.080747,4.19017,2.277621,c1
0.245011,-0.394747,-3.468507,13.090734,-0.812002,0.749032,-0.457036,-2.879046,1.098912,0.832416,2.619112,0.001284,0.826588,-1.564731,-3.177067,0.988526,-0.28011,-1.176496,25.347938,-0.120515,c4
-0.102034,1.082075,0.382178,-1.133649,2.642389,0.776589,1.084278,1.61826,0.54823,-0.358466,-5.038638,-0.015295,0.49009,1.860989,-4.013933,0.386094,-2.485668,-2.228189,-9.328281,28.672423,c2
0.498365,0.271801,-4.133222,-2.330198,0.677814,0.879662,3.914761,-15.336847,1.311886,0.13584,0.339353,0.104945,0.322073,-1.052058,0.614198,0.313316,0.669594,0.042443,1.107207,-0.434332,c1
-0.664443,3.656432,-0.44922,1.397072,3.527372,0.610601,0.925749,0.480224,0.251408,0.65422,2.341314,-0.066269,0.839921,1.728703,-3.182138,0.403695,-0.395945,5.695055,2.746644,-0.95944,c2
-0.498593,-0.562968,-5.171279,-2.053051,0.022506,0.647347,1.743499,-16.971332,1.444919,1.137237,-0.104094,0.642299,0.199717,-0.152149,-2.149774,0.760076,0.76949,5.860573,2.599239,3.749287,c1
-0.263983,2.085005,0.597727,-0.182693,-0.160035,1.418938,0.992665,1.617514,0.725008,0.133163,0.341555,-0.2664,0.649197,1.488344,-5.08475,0.12692,-2.190908,4.9934,2.38848,-0.024681,c2
-0.765299,2.670859,0.349697,0.761837,2.565981,0.96222,0.894423,2.188628,-0.466512,1.495226,2.51436,-0.094718,1.387697,1.762362,-4.79321,0.336789,-1.678337,-1.948818,5.023078,-2.535082,c2
-0.389377,2.954595,-1.789537,0.996752,2.441443,0.832069,1.467066,3.537499,0.455455,1.082674,1.316765,-0.241173,0.98977,2.15114,-0.316,0.46473,-2.23595,-2.119072,1.33988,-1.419912,c2
-0.353161,3.626139,0.971774,-0.494378,0.140554,0.881987,0.715091,0.668644,0.615413,0.668094,1.174916,-0.023139,-0.022701,3.383987,0.538061,0.860493,-2.814301,-1.130266,2.932773,6.504395,c2
-0.469801,1.653132,0.906228,6.558009,1.530968,0.577629,-0.414716,-0.657395,-0.242036,-0.324125,-2.679191,1.6189,0.964758,1.857476,-0.453916,0.146189,-1.505396,-2.371995,-2.437097,0.315131,c3
0.694211,2.657258,-1.080271,0.299852,1.309014,0.971827,-0.572687,-3.379267,1.153588,0.872342,6.502703,0.066874,0.579265,-0.689452,-4.250361,0.072058,2.058814,-0.894741,-0.797675,2.06417,c4
0.050062,0.199493,2.246403,-2.913817,0.380246,0.69579,1.169441,-15.996006,1.206134,-0.010061,-1.101517,0.620924,0.579876,0.117502,0.424811,0.641502,0.841602,7.723205,0.651508,-0.006566,c1
1.665765,-0.223735,0.255836,-3.768192,0.287717,0.512899,-2.3494,29.394686,0.523799,-0.132115,0.255051,0.944313,0.49319,-1.228139,0.486604,0.342368,2.272814,1.445393,1.477301,0.684229,c1
0.237929,-2.5755,-0.335729,-2.039463,0.799771,0.656571,2.423637,-18.648527,1.288618,0.617596,1.376295,0.841976,0.190132,0.566324,-2.24377,0.438642,0.912037,0.942671,1.52976,1.370984,c1
0.084172,2.179065,-0.422648,-0.9906,2.511951,0.49851,0.307843,0.008864,0.485218,0.706757,-2.141841,-0.121339,0.57727,1.916975,-1.175902,0.143756,0.061661,0.339735,-4.867993,-0.41479,c2
1.44868,2.806338,3.662769,17.437067,0.279433,0.97948,2.280289,13.4558,1.556917,0.706874,9.339407,-0.321467,0.581871,-0.512701,-5.838454,0.982425,-0.831437,-0.394855,32.727608,3.817308,c4
0.038757,-0.25625,-2.178321,7.58347,-0.980479,0.811323,-2.166452,0.687461,0.110911,-0.125481,5.893794,0.000865,0.128768,-0.748198,-4.130904,0.357508,-0.270728,4.828924,16.875142,3.353004,c4
0.678898,4.472359,2.023536,0.479196,2.903599,0.128375,1.052428,2.5002,1.121314,1.100423,2.200534,0.056137,1.011748,0.647089,-7.384876,0.734875,0.259849,-0.469874,5.149753,-7.785879,c2
0.055059,3.981175,-1.917838,6.912554,-0.187451,0.520106,1.209516,2.518449,0.593485,0.257982,-0.65972,-0.323893,-0.03349,-0.106393,-2.68537,0.415521,2.661323,0.146394,13.200708,5.265176,c4
-0.3414,0.009544,6.179032,-3.566088,0.904349,0.583811,2.426585,-18.840755,1.143402,0.423287,-0.912656,1.052544,0.270329,0.585065,-0.138232,0.402893,1.554256,-0.842807,-0.814604,-0.548949,c1
-0.467189,4.537059,1.041647,0.240959,-0.07676,1.250268,1.206078,2.117854,0.501008,0.971653,0.88712,0.151944,0.825106,2.098567,-0.434856,0.076743,0.907586,-2.814242,0.434134,-1.338557,c2
-0.447662,1.484999,-3.75553,3.303712,-0.227163,-0.045283,-0.384837,-1.704441,0.357792,-0.592797,4.65607,1.808428,0.260457,1.6176,-1.802183,0.827772,-1.239791,-2.973697,-3.124901,0.630813,c3
1.495096,0.952998,-5.371423,0.34042,0.970872,0.522485,2.128066,10.049543,1.15772,1.673708,3.820489,-0.067734,0.688842,-0.041659,-1.90099,0.040013,1.220137,-1.893953,-0.561018,0.053152,c4
-0.315168,1.872824,4.299955,-1.541277,0.836034,0.841177,-0.457769,-1.185901,1.276888,0.555239,1.00906,1.582018,-0.081987,1.175636,-0.005535,0.01195,1.876434,-0.042646,0.668178,0.895269,c1
-0.189742,-0.754907,-3.133448,-2.477918,0.762815,0.607825,2.258091,-17.679425,1.435746,0.526184,0.012132,1.29623,-0.04608,-0.655279,-0.284885,0.377393,2.168936,-0.647158,0.987904,1.409863,c1
-0.030343,3.045622,0.380835,-0.695347,1.602619,0.035161,1.464885,5.032309,0.0232,0.612137,0.126595,0.369194,0.291705,0.929721,-6.482311,0.413921,0.869916,-1.17664,0.185017,-0.031776,c2
-0.404513,2.675144,0.753937,-0.821134,3.272538,1.468069,0.437346,1.51351,0.383396,1.127254,2.021511,0.57989,0.915489,2.00989,-2.545157,0.420082,1.660147,0.102113,4.567294,-1.044687,c2
0.574706,2.506931,1.653689,1.778505,0.890213,-0.391929,0.575734,-0.745573,0.660308,0.012981,0.287914,1.866428,0.425983,0.776671,2.291909,0.048015,-0.204186,1.985639,4.02005,2.375117,c3
0.316017,3.730247,-2.173237,3.736363,-0.61869,-0.140154,-0.066273,-1.049542,0.341167,0.478533,1.392903,1.933305,0.323536,0.594303,2.630852,0.942432,-0.23697,-2.827602,4.097965,-0.235227,c3
1.273324,1.196852,0.636893,8.681604,-1.470501,0.618637,-0.289972,-3.63672,1.446628,1.593336,-0.96322,-0.095299,0.850136,0.552092,-2.06759,0.564888,0.580896,-0.687116,18.02456,1.837165,c4
0.288419,1.429057,-0.416196,-0.921701,2.117454,0.026834,1.218229,3.734649,0.467913,0.728967,5.509922,0.932147,0.99121,1.315789,-3.763375,0.885418,-2.917881,-0.967014,9.82878,1.353397,c2
